Temperatur in °C
Time	Seek Raw Min	Seek Raw Max	Seek Raw Averrage	Seek Raw Device Temperature	Seek Raw Diff	Seek Corr Averrage	
00:00:00.014	7479	7556	7510	4307	0	7510	
00:00:00.166	7474	7553	7508	4307	0	7508	
00:00:00.321	7473	7548	7504	4307	0	7504	
00:00:00.477	7465	7543	7498	4306	0	7498	
00:00:00.632	7463	7543	7496	4306	0	7496	
00:00:00.787	7460	7541	7492	4307	0	7492	
00:00:00.943	7456	7537	7490	4307	0	7490	
00:00:01.098	7452	7535	7486	4306	0	7486	
00:00:01.253	7446	7536	7482	4306	0	7482	
00:00:01.409	7443	7530	7478	4305	0	7478	
00:00:01.564	7435	7527	7474	4305	0	7474	
00:00:01.719	7436	7523	7471	4305	0	7471	
00:00:01.875	7430	7523	7468	4305	0	7468	
00:00:02.030	7427	7519	7464	4305	0	7464	
00:00:02.185	7423	7514	7460	4305	0	7460	
00:00:02.713	7476	7546	7505	4305	0	7505	
00:00:02.869	7470	7543	7501	4304	0	7501	
00:00:03.024	7466	7542	7497	4305	0	7497	
00:00:03.191	7461	7540	7493	4304	0	7493	
00:00:03.335	7454	7535	7489	4303	0	7489	
00:00:03.490	7455	7535	7487	4305	0	7487	
00:00:03.645	7452	7529	7483	4304	0	7483	
00:00:03.800	7445	7525	7479	4304	0	7479	
00:00:03.956	7440	7524	7477	4304	0	7477	
00:00:04.111	7437	7518	7473	4303	0	7473	
00:00:04.267	7433	7515	7467	4303	0	7467	
00:00:04.421	7432	7515	7465	4303	0	7465	
00:00:04.546	7427	7512	7461	4302	0	7461	
00:00:04.701	7425	7514	7461	4303	0	7461	
00:00:04.857	7422	7507	7457	4303	0	7457	
00:00:05.012	7414	7503	7453	4303	0	7453	
00:00:05.167	7415	7501	7451	4303	0	7451	
00:00:05.323	7413	7501	7449	4303	0	7449	
00:00:05.478	7407	7501	7447	4303	0	7447	
00:00:05.633	7403	7496	7443	4303	0	7443	
00:00:05.788	7397	7492	7439	4303	0	7439	
00:00:06.317	7447	7525	7479	4303	0	7479	
00:00:06.472	7446	7521	7475	4302	0	7475	
00:00:06.627	7441	7519	7471	4302	0	7471	
00:00:06.782	7437	7515	7467	4302	0	7467	
00:00:06.948	7433	7512	7465	4302	0	7465	
00:00:07.093	7426	7508	7459	4301	0	7459	
00:00:07.248	7420	7507	7457	4301	0	7457	
00:00:07.404	7420	7508	7455	4301	0	7455	
00:00:07.559	7417	7506	7453	4302	0	7453	
00:00:07.715	7408	7499	7447	4301	0	7447	
00:00:07.870	7404	7494	7443	4301	0	7443	
00:00:08.025	7398	7495	7441	4301	0	7441	
00:00:08.180	7399	7489	7437	4300	0	7437	
00:00:08.339	7397	7488	7435	4301	0	7435	
00:00:08.491	7393	7490	7433	4301	0	7433	
00:00:08.646	7396	7488	7433	4301	0	7433	
00:00:08.802	7387	7483	7427	4301	0	7427	
00:00:08.957	7384	7481	7425	4301	0	7425	
00:00:09.112	7380	7483	7423	4300	0	7423	
00:00:09.268	7380	7479	7419	4300	0	7419	
00:00:09.423	7378	7477	7417	4300	0	7417	
00:00:09.951	7420	7498	7452	4300	0	7452	
00:00:10.110	7416	7496	7449	4299	0	7449	
00:00:10.263	7411	7491	7444	4299	0	7444	
00:00:10.418	7406	7489	7441	4298	0	7441	
00:00:10.573	7407	7486	7439	4299	0	7439	
00:00:10.733	7402	7484	7436	4299	0	7436	
00:00:10.884	7400	7480	7432	4299	0	7432	
00:00:11.039	7397	7482	7430	4298	0	7430	
00:00:11.195	7393	7479	7427	4299	0	7427	
00:00:11.350	7390	7475	7425	4299	0	7425	
00:00:11.505	7383	7474	7420	4298	0	7420	
00:00:11.630	7383	7471	7419	4299	0	7419	
00:00:11.754	7382	7472	7417	4298	0	7417	
00:00:11.909	7375	7472	7414	4297	0	7414	
00:00:12.064	7373	7465	7410	4297	0	7410	
00:00:12.220	7369	7463	7407	4298	0	7407	
00:00:12.344	7365	7460	7405	4297	0	7405	
00:00:12.499	7364	7460	7403	4297	0	7403	
00:00:12.621	7364	7461	7402	4298	0	7402	
00:00:12.779	7361	7455	7398	4297	0	7398	
00:00:12.934	7359	7459	7396	4297	0	7396	
00:00:13.462	7393	7474	7427	4297	0	7427	
00:00:13.617	7390	7471	7424	4297	0	7424	
00:00:13.773	7387	7469	7421	4298	0	7421	
00:00:13.928	7384	7466	7418	4296	0	7418	
00:00:14.082	7379	7462	7414	4297	0	7414	
00:00:14.239	7378	7459	7412	4297	0	7412	
00:00:14.394	7375	7456	7408	4296	0	7408	
00:00:14.549	7370	7454	7406	4296	0	7406	
00:00:14.705	7370	7457	7404	4296	0	7404	
00:00:14.860	7365	7455	7402	4297	0	7402	
00:00:15.015	7364	7454	7400	4296	0	7400	
00:00:15.171	7362	7451	7397	4296	0	7397	
00:00:15.297	7358	7452	7394	4296	0	7394	
00:00:15.450	7355	7446	7391	4296	0	7391	
00:00:15.606	7352	7446	7389	4296	0	7389	
00:00:15.761	7350	7443	7388	4295	0	7388	
00:00:15.889	7348	7441	7385	4296	0	7385	
00:00:16.042	7343	7437	7382	4295	0	7382	
00:00:16.196	7338	7434	7379	4295	0	7379	
00:00:16.352	7338	7434	7377	4295	0	7377	
00:00:16.507	7334	7431	7374	4294	0	7374	
00:00:17.035	7374	7457	7407	4295	0	7407	
00:00:17.190	7368	7452	7403	4295	0	7403	
00:00:17.345	7366	7448	7400	4294	0	7400	
00:00:17.470	7355	7446	7397	4294	0	7397	
00:00:17.625	7361	7449	7396	4294	0	7396	
00:00:17.780	7359	7445	7393	4294	0	7393	
00:00:17.935	7354	7441	7390	4293	0	7390	
00:00:18.091	7353	7442	7389	4294	0	7389	
00:00:18.246	7352	7443	7386	4294	0	7386	
00:00:18.401	7347	7437	7384	4294	0	7384	
00:00:18.557	7346	7434	7381	4293	0	7381	
00:00:18.712	7343	7436	7378	4294	0	7378	
00:00:18.836	7337	7429	7376	4293	0	7376	
00:00:18.993	7338	7428	7374	4294	0	7374	
00:00:19.116	7336	7431	7372	4293	0	7372	
00:00:19.271	7333	7423	7370	4293	0	7370	
00:00:19.426	7329	7422	7368	4293	0	7368	
00:00:19.582	7330	7421	7366	4294	0	7366	
00:00:19.737	7325	7417	7362	4293	0	7362	
00:00:19.892	7321	7416	7360	4293	0	7360	
00:00:20.051	7319	7413	7358	4293	0	7358	
00:00:20.577	7353	7436	7387	4293	0	7387	
00:00:20.732	7349	7434	7382	4292	0	7382	
00:00:20.887	7343	7431	7378	4292	0	7378	
00:00:21.043	7340	7429	7374	4291	0	7374	
00:00:21.198	7337	7424	7372	4291	0	7372	
00:00:21.353	7336	7422	7371	4292	0	7371	
00:00:21.509	7329	7421	7369	4292	0	7369	
00:00:21.664	7331	7418	7367	4291	0	7367	
00:00:21.788	7330	7421	7366	4292	0	7366	
00:00:21.944	7325	7413	7361	4290	0	7361	
00:00:22.099	7321	7412	7358	4291	0	7358	
00:00:22.258	7318	7411	7356	4291	0	7356	
00:00:22.379	7317	7410	7355	4291	0	7355	
00:00:22.534	7317	7412	7354	4292	0	7354	
00:00:22.689	7315	7409	7352	4291	0	7352	
00:00:22.845	7309	7405	7349	4291	0	7349	
00:00:23.000	7308	7407	7348	4291	0	7348	
00:00:23.155	7309	7406	7347	4291	0	7347	
00:00:23.311	7302	7401	7343	4291	0	7343	
00:00:23.468	7299	7399	7340	4290	0	7340	
00:00:23.621	7301	7397	7340	4291	0	7340	
00:00:24.149	7323	7410	7361	4290	0	7361	
00:00:24.304	7317	7409	7357	4290	0	7357	
00:00:24.460	7321	7407	7355	4290	0	7355	
00:00:24.615	7316	7404	7351	4289	0	7351	
00:00:24.739	7314	7403	7349	4289	0	7349	
00:00:24.895	7310	7402	7347	4290	0	7347	
00:00:25.052	7309	7400	7343	4289	0	7343	
00:00:25.205	7308	7404	7343	4290	0	7343	
00:00:25.361	7300	7396	7339	4290	0	7339	
00:00:25.518	7303	7395	7338	4290	0	7338	
00:00:25.671	7300	7396	7337	4290	0	7337	
00:00:25.827	7296	7388	7335	4289	0	7335	
00:00:25.985	7293	7395	7333	4290	0	7333	
00:00:26.137	7294	7389	7330	4289	0	7330	
00:00:26.293	7289	7386	7329	4289	0	7329	
00:00:26.448	7287	7384	7327	4289	0	7327	
00:00:26.603	7283	7379	7325	4289	0	7325	
00:00:26.758	7286	7384	7323	4289	0	7323	
00:00:26.914	7281	7380	7321	4289	0	7321	
00:00:27.069	7278	7380	7319	4288	0	7319	
00:00:27.225	7274	7375	7317	4289	0	7317	
00:00:27.753	7311	7397	7344	4288	0	7344	
00:00:27.908	7306	7392	7340	4288	0	7340	
00:00:28.063	7302	7390	7338	4288	0	7338	
00:00:28.219	7300	7387	7334	4288	0	7334	
00:00:28.374	7294	7386	7332	4288	0	7332	
00:00:28.529	7293	7384	7330	4288	0	7330	
00:00:28.685	7279	7384	7328	4287	0	7328	
00:00:28.840	7284	7381	7326	4288	0	7326	
00:00:28.995	7282	7380	7322	4287	0	7322	
00:00:29.151	7278	7375	7320	4286	0	7320	
00:00:29.306	7275	7375	7320	4288	0	7320	
00:00:29.463	7272	7376	7316	4286	0	7316	
00:00:29.616	7273	7374	7314	4286	0	7314	
00:00:29.772	7272	7370	7312	4287	0	7312	
00:00:29.929	7264	7369	7308	4286	0	7308	
00:00:30.083	7268	7368	7308	4286	0	7308	
00:00:30.239	7264	7366	7306	4286	0	7306	
00:00:30.394	7258	7366	7304	4286	0	7304	
00:00:30.549	7261	7362	7302	4286	0	7302	
00:00:30.705	7258	7358	7300	4287	0	7300	
00:00:30.860	7253	7358	7298	4286	0	7298	
00:00:31.393	7288	7377	7323	4286	0	7323	
00:00:31.545	7281	7374	7321	4285	0	7321	
00:00:31.699	7281	7372	7318	4284	0	7318	
00:00:31.854	7271	7370	7315	4286	0	7315	
00:00:32.009	7277	7367	7313	4286	0	7313	
00:00:32.166	7274	7370	7312	4285	0	7312	
00:00:32.317	7267	7367	7309	4285	0	7309	
00:00:32.474	7270	7366	7307	4285	0	7307	
00:00:32.630	7257	7363	7305	4285	0	7305	
00:00:32.786	7254	7360	7302	4284	0	7302	
00:00:32.941	7254	7358	7299	4284	0	7299	
00:00:33.097	7250	7355	7298	4284	0	7298	
00:00:33.253	7253	7353	7297	4283	0	7297	
00:00:33.408	7251	7351	7293	4284	0	7293	
00:00:33.562	7249	7351	7292	4284	0	7292	
00:00:33.718	7250	7353	7291	4284	0	7291	
00:00:33.873	7249	7347	7289	4284	0	7289	
00:00:34.027	7241	7350	7287	4284	0	7287	
00:00:34.184	7242	7344	7285	4283	0	7285	
00:00:34.342	7242	7344	7283	4283	0	7283	
00:00:34.494	7240	7343	7282	4284	0	7282	
00:00:35.023	7266	7357	7300	4283	0	7300	
00:00:35.182	7263	7353	7298	4282	0	7298	
00:00:35.338	7256	7354	7296	4282	0	7296	
00:00:35.489	7255	7353	7294	4283	0	7294	
00:00:35.644	7252	7352	7292	4283	0	7292	
00:00:35.799	7248	7345	7289	4283	0	7289	
00:00:35.954	7247	7344	7286	4283	0	7286	
00:00:36.110	7248	7346	7286	4283	0	7286	
00:00:36.265	7244	7343	7284	4283	0	7284	
00:00:36.420	7241	7342	7282	4283	0	7282	
00:00:36.576	7241	7340	7280	4282	0	7280	
00:00:36.731	7231	7337	7276	4283	0	7276	
00:00:36.886	7236	7335	7276	4283	0	7276	
00:00:37.009	7234	7333	7274	4282	0	7274	
00:00:37.166	7231	7338	7272	4281	0	7272	
00:00:37.322	7229	7333	7270	4282	0	7270	
00:00:37.481	7229	7332	7270	4282	0	7270	
00:00:37.632	7224	7329	7268	4282	0	7268	
00:00:37.787	7221	7327	7266	4282	0	7266	
00:00:37.943	7222	7325	7264	4282	0	7264	
00:00:38.098	7218	7324	7262	4281	0	7262	
00:00:38.626	7245	7342	7282	4281	0	7282	
00:00:38.781	7239	7343	7280	4281	0	7280	
00:00:38.937	7241	7337	7278	4280	0	7278	
00:00:39.092	7237	7336	7274	4280	0	7274	
00:00:39.247	7238	7337	7274	4281	0	7274	
00:00:39.402	7235	7333	7272	4281	0	7272	
00:00:39.558	7232	7335	7270	4281	0	7270	
00:00:39.713	7233	7334	7270	4281	0	7270	
00:00:39.872	7227	7332	7268	4281	0	7268	
00:00:40.025	7225	7329	7264	4280	0	7264	
00:00:40.180	7222	7326	7264	4280	0	7264	
00:00:40.335	7219	7326	7262	4280	0	7262	
00:00:40.491	7218	7325	7258	4280	0	7258	
00:00:40.646	7216	7325	7258	4281	0	7258	
00:00:40.803	7214	7319	7254	4280	0	7254	
00:00:40.957	7211	7318	7254	4280	0	7254	
00:00:41.111	7207	7317	7250	4280	0	7250	
00:00:41.267	7210	7315	7250	4280	0	7250	
00:00:41.423	7207	7316	7248	4280	0	7248	
00:00:41.579	7205	7317	7248	4279	0	7248	
00:00:41.733	7199	7315	7244	4279	0	7244	
00:00:42.266	7223	7319	7261	4280	0	7261	
00:00:42.417	7216	7318	7259	4279	0	7259	
00:00:42.572	7218	7318	7258	4280	0	7258	
00:00:42.727	7214	7317	7255	4278	0	7255	
00:00:42.883	7210	7321	7253	4279	0	7253	
00:00:43.038	7210	7311	7251	4279	0	7251	
00:00:43.193	7210	7315	7250	4278	0	7250	
00:00:43.349	7208	7314	7247	4278	0	7247	
00:00:43.504	7202	7310	7245	4279	0	7245	
00:00:43.659	7201	7309	7241	4278	0	7241	
00:00:43.815	7201	7310	7241	4278	0	7241	
00:00:43.970	7197	7305	7239	4278	0	7239	
00:00:44.125	7197	7310	7239	4279	0	7239	
00:00:44.280	7191	7302	7237	4279	0	7237	
00:00:44.436	7190	7300	7233	4277	0	7233	
00:00:44.591	7191	7302	7233	4278	0	7233	
00:00:44.747	7186	7295	7231	4277	0	7231	
00:00:44.902	7182	7294	7229	4278	0	7229	
00:00:45.056	7185	7296	7229	4279	0	7229	
00:00:45.213	7185	7290	7225	4277	0	7225	
00:00:45.368	7176	7292	7223	4278	0	7223	
00:00:45.896	7210	7313	7248	4278	0	7248	
00:00:46.051	7203	7311	7245	4277	0	7245	
00:00:46.207	7205	7310	7245	4277	0	7245	
00:00:46.362	7202	7307	7243	4277	0	7243	
00:00:46.518	7194	7305	7239	4277	0	7239	
00:00:46.672	7193	7302	7239	4277	0	7239	
00:00:46.828	7190	7299	7236	4277	0	7236	
00:00:46.983	7192	7298	7234	4276	0	7234	
00:00:47.138	7193	7305	7233	4276	0	7233	
00:00:47.294	7188	7296	7232	4276	0	7232	
00:00:47.451	7188	7298	7231	4277	0	7231	
00:00:47.604	7184	7295	7229	4276	0	7229	
00:00:47.760	7187	7293	7229	4277	0	7229	
00:00:47.915	7179	7294	7227	4276	0	7227	
00:00:48.070	7182	7296	7225	4276	0	7225	
00:00:48.226	7181	7289	7223	4277	0	7223	
00:00:48.381	7178	7287	7221	4276	0	7221	
00:00:48.536	7175	7286	7219	4275	0	7219	
00:00:48.692	7172	7288	7218	4276	0	7218	
00:00:48.847	7171	7288	7215	4276	0	7215	
00:00:49.002	7171	7290	7214	4276	0	7214	
00:00:49.530	7191	7297	7231	4276	0	7231	
00:00:49.686	7190	7294	7229	4277	0	7229	
00:00:49.841	7186	7291	7226	4277	0	7226	
00:00:49.997	7182	7287	7223	4275	0	7223	
00:00:50.150	7179	7286	7222	4276	0	7222	
00:00:50.273	7178	7286	7220	4275	0	7220	
00:00:50.432	7177	7285	7219	4276	0	7219	
00:00:50.587	7175	7287	7217	4276	0	7217	
00:00:50.743	7175	7282	7215	4276	0	7215	
00:00:50.910	7170	7284	7213	4275	0	7213	
00:00:51.054	7168	7284	7212	4276	0	7212	
00:00:51.209	7164	7283	7211	4276	0	7211	
00:00:51.367	7161	7279	7209	4275	0	7209	
00:00:51.520	7162	7277	7207	4274	0	7207	
00:00:51.675	7160	7279	7205	4275	0	7205	
00:00:51.828	7161	7280	7204	4275	0	7204	
00:00:51.985	7157	7278	7200	4274	0	7200	
00:00:52.141	7154	7273	7200	4274	0	7200	
00:00:52.296	7153	7273	7197	4274	0	7197	
00:00:52.451	7146	7272	7194	4274	0	7194	
00:00:52.607	7148	7270	7193	4273	0	7193	
00:00:53.135	7164	7275	7209	4274	0	7209	
00:00:53.290	7167	7274	7208	4274	0	7208	
00:00:53.445	7163	7270	7204	4274	0	7204	
00:00:53.604	7158	7271	7203	4273	0	7203	
00:00:53.756	7160	7272	7202	4273	0	7202	
00:00:53.911	7154	7269	7199	4274	0	7199	
00:00:54.067	7153	7263	7198	4273	0	7198	
00:00:54.222	7150	7265	7196	4272	0	7196	
00:00:54.377	7154	7263	7195	4272	0	7195	
00:00:54.533	7150	7266	7193	4272	0	7193	
00:00:54.688	7150	7261	7191	4272	0	7191	
00:00:54.843	7147	7260	7190	4273	0	7190	
00:00:55.000	7148	7261	7191	4273	0	7191	
00:00:55.154	7146	7259	7190	4273	0	7190	
00:00:55.309	7141	7258	7186	4273	0	7186	
00:00:55.466	7145	7258	7187	4273	0	7187	
00:00:55.620	7143	7257	7184	4273	0	7184	
00:00:55.775	7140	7254	7183	4273	0	7183	
00:00:55.930	7139	7254	7182	4273	0	7182	
00:00:56.086	7138	7251	7181	4272	0	7181	
00:00:56.243	7137	7248	7177	4272	0	7177	
00:00:56.769	7157	7268	7201	4273	0	7201	
00:00:56.925	7146	7267	7196	4272	0	7196	
00:00:57.080	7137	7261	7194	4271	0	7194	
00:00:57.235	7150	7264	7193	4272	0	7193	
00:00:57.391	7142	7263	7191	4271	0	7191	
00:00:57.546	7145	7260	7190	4272	0	7190	
00:00:57.701	7144	7261	7188	4272	0	7188	
00:00:57.857	7136	7257	7187	4271	0	7187	
00:00:58.012	7140	7253	7185	4271	0	7185	
00:00:58.167	7141	7253	7184	4271	0	7184	
00:00:58.325	7142	7250	7182	4271	0	7182	
00:00:58.477	7136	7255	7181	4270	0	7181	
00:00:58.633	7130	7250	7180	4270	0	7180	
00:00:58.789	7133	7250	7178	4271	0	7178	
00:00:58.943	7134	7252	7178	4271	0	7178	
00:00:59.099	7129	7253	7176	4271	0	7176	
00:00:59.255	7129	7248	7175	4270	0	7175	
00:00:59.410	7129	7251	7173	4271	0	7173	
00:00:59.565	7124	7248	7171	4271	0	7171	
00:00:59.720	7114	7244	7170	4271	0	7170	
00:00:59.845	7116	7240	7167	4270	0	7167	
00:01:00.374	7138	7248	7182	4270	0	7182	
00:01:00.527	7131	7246	7180	4270	0	7180	
00:01:00.684	7122	7249	7178	4269	0	7178	
00:01:00.840	7124	7244	7176	4270	0	7176	
00:01:00.995	7126	7241	7174	4270	0	7174	
00:01:01.150	7122	7243	7172	4270	0	7172	
00:01:01.306	7125	7243	7172	4269	0	7172	
00:01:01.461	7117	7240	7170	4269	0	7170	
00:01:01.616	7117	7238	7168	4269	0	7168	
00:01:01.771	7120	7236	7166	4269	0	7166	
00:01:01.927	7121	7235	7164	4269	0	7164	
00:01:02.082	7119	7232	7164	4268	0	7164	
00:01:02.239	7116	7231	7160	4269	0	7160	
00:01:02.393	7114	7229	7160	4269	0	7160	
00:01:02.547	7114	7230	7158	4269	0	7158	
00:01:02.703	7115	7230	7158	4269	0	7158	
00:01:02.859	7110	7228	7154	4268	0	7154	
00:01:03.014	7104	7225	7153	4268	0	7153	
00:01:03.169	7104	7221	7152	4268	0	7152	
00:01:03.325	7105	7227	7152	4268	0	7152	
00:01:03.480	7105	7220	7150	4268	0	7150	
00:01:04.008	7119	7238	7167	4267	0	7167	
00:01:04.163	7111	7233	7164	4267	0	7164	
00:01:04.803	7115	7233	7161	4267	0	7161	
00:01:04.809	7114	7234	7159	4267	0	7159	
00:01:04.814	7109	7230	7159	4267	0	7159	
00:01:04.820	7114	7231	7158	4267	0	7158	
00:01:04.940	7108	7224	7154	4267	0	7154	
00:01:05.095	7106	7227	7153	4267	0	7153	
00:01:05.220	7106	7225	7153	4267	0	7153	
00:01:05.376	7105	7224	7150	4267	0	7150	
00:01:05.530	7093	7222	7148	4267	0	7148	
00:01:05.685	7092	7223	7149	4267	0	7149	
00:01:05.810	7095	7219	7146	4266	0	7146	
00:01:05.965	7091	7219	7144	4267	0	7144	
00:01:06.120	7094	7218	7143	4266	0	7143	
00:01:06.276	7084	7214	7141	4266	0	7141	
00:01:06.400	7087	7214	7140	4266	0	7140	
00:01:06.555	7094	7211	7139	4266	0	7139	
00:01:06.710	7082	7213	7139	4266	0	7139	
00:01:06.866	7088	7214	7139	4266	0	7139	
00:01:06.990	7082	7214	7138	4266	0	7138	
00:01:07.518	7103	7220	7149	4267	0	7149	
00:01:07.676	7104	7220	7147	4267	0	7147	
00:01:07.829	7098	7218	7145	4266	0	7145	
00:01:07.984	7096	7215	7144	4266	0	7144	
00:01:08.139	7097	7216	7143	4266	0	7143	
00:01:08.295	7094	7214	7141	4266	0	7141	
00:01:08.450	7092	7214	7139	4266	0	7139	
00:01:08.605	7089	7212	7138	4266	0	7138	
00:01:08.761	7079	7210	7135	4265	0	7135	
00:01:08.916	7088	7210	7136	4265	0	7136	
00:01:09.072	7088	7212	7134	4265	0	7134	
00:01:09.227	7084	7209	7133	4265	0	7133	
00:01:09.351	7086	7208	7132	4266	0	7132	
00:01:09.506	7079	7209	7129	4265	0	7129	
00:01:09.662	7079	7207	7129	4266	0	7129	
00:01:09.817	7078	7207	7128	4266	0	7128	
00:01:09.972	7078	7204	7127	4266	0	7127	
00:01:10.129	7076	7200	7125	4266	0	7125	
00:01:10.284	7074	7203	7122	4264	0	7122	
00:01:10.439	7073	7197	7121	4265	0	7121	
00:01:10.661	7073	7197	7121	4266	0	7121	
00:01:11.119	7092	7206	7135	4264	0	7135	
00:01:11.274	7083	7211	7133	4264	0	7133	
00:01:11.430	7089	7206	7131	4265	0	7131	
00:01:11.588	7071	7202	7129	4264	0	7129	
00:01:11.745	7081	7199	7127	4264	0	7127	
00:01:11.897	7073	7200	7125	4264	0	7125	
00:01:12.054	7073	7200	7124	4264	0	7124	
00:01:12.211	7066	7198	7123	4263	0	7123	
00:01:12.365	7067	7200	7122	4264	0	7122	
00:01:12.520	7069	7194	7121	4264	0	7121	
00:01:12.676	7066	7195	7119	4264	0	7119	
00:01:12.831	7065	7192	7117	4264	0	7117	
00:01:12.986	7063	7194	7115	4264	0	7115	
00:01:13.142	7061	7192	7113	4264	0	7113	
00:01:13.297	7059	7188	7112	4263	0	7112	
00:01:13.452	7061	7192	7112	4263	0	7112	
00:01:13.608	7062	7187	7110	4263	0	7110	
00:01:13.763	7058	7186	7109	4264	0	7109	
00:01:13.918	7054	7182	7107	4264	0	7107	
00:01:14.074	7058	7185	7107	4263	0	7107	
00:01:14.231	7055	7184	7105	4263	0	7105	
00:01:14.757	7071	7197	7121	4263	0	7121	
00:01:14.912	7071	7195	7119	4263	0	7119	
00:01:15.068	7068	7193	7117	4263	0	7117	
00:01:15.192	7067	7190	7115	4263	0	7115	
00:01:15.347	7059	7189	7113	4262	0	7113	
00:01:15.503	7058	7190	7112	4262	0	7112	
00:01:15.658	7059	7185	7109	4263	0	7109	
00:01:15.782	7057	7183	7108	4262	0	7108	
00:01:15.937	7057	7183	7107	4262	0	7107	
00:01:16.093	7053	7186	7106	4262	0	7106	
00:01:16.248	7059	7182	7105	4262	0	7105	
00:01:16.404	7046	7185	7103	4263	0	7103	
00:01:16.559	7050	7179	7099	4261	0	7099	
00:01:16.714	7050	7177	7099	4261	0	7099	
00:01:16.870	7051	7175	7097	4261	0	7097	
00:01:17.025	7045	7176	7097	4261	0	7097	
00:01:17.180	7047	7176	7097	4262	0	7097	
00:01:17.335	7045	7173	7095	4261	0	7095	
00:01:17.491	7044	7176	7095	4261	0	7095	
00:01:17.646	7045	7176	7094	4262	0	7094	
00:01:17.801	7041	7175	7093	4262	0	7093	
00:01:18.330	7055	7182	7109	4261	0	7109	
00:01:18.485	7057	7183	7107	4261	0	7107	
00:01:18.609	7058	7181	7106	4261	0	7106	
00:01:18.764	7051	7181	7103	4261	0	7103	
00:01:18.919	7050	7178	7102	4261	0	7102	
00:01:19.075	7047	7175	7099	4261	0	7099	
00:01:19.230	7047	7173	7097	4261	0	7097	
00:01:19.386	7047	7169	7097	4262	0	7097	
00:01:19.541	7039	7173	7095	4261	0	7095	
00:01:19.696	7041	7173	7094	4261	0	7094	
00:01:19.852	7038	7170	7093	4260	0	7093	
00:01:20.008	7044	7168	7091	4261	0	7091	
00:01:20.163	7031	7166	7089	4261	0	7089	
00:01:20.318	7033	7165	7087	4261	0	7087	
00:01:20.474	7039	7168	7089	4261	0	7089	
00:01:20.629	7035	7166	7087	4261	0	7087	
00:01:20.784	7030	7164	7085	4260	0	7085	
00:01:20.940	7033	7165	7085	4261	0	7085	
00:01:21.095	7031	7166	7085	4261	0	7085	
00:01:21.250	7034	7164	7083	4261	0	7083	
00:01:21.406	7024	7161	7081	4260	0	7081	
00:01:21.934	7052	7175	7101	4261	0	7101	
00:01:22.089	7048	7173	7097	4260	0	7097	
00:01:22.244	7043	7171	7095	4260	0	7095	
00:01:22.400	7040	7173	7094	4260	0	7094	
00:01:22.555	7044	7171	7093	4260	0	7093	
00:01:22.710	7041	7172	7092	4261	0	7092	
00:01:22.866	7040	7169	7091	4260	0	7091	
00:01:23.021	7035	7167	7090	4260	0	7090	
00:01:23.176	7036	7167	7088	4259	0	7088	
00:01:23.332	7035	7165	7088	4260	0	7088	
00:01:23.487	7028	7165	7087	4259	0	7087	
00:01:23.642	7034	7165	7086	4260	0	7086	
00:01:23.798	7034	7163	7084	4260	0	7084	
00:01:23.953	7029	7163	7082	4259	0	7082	
00:01:24.108	7024	7162	7082	4260	0	7082	
00:01:24.264	7025	7161	7080	4259	0	7080	
00:01:24.419	7027	7160	7079	4259	0	7079	
00:01:24.574	7024	7161	7078	4259	0	7078	
00:01:24.730	7024	7159	7077	4259	0	7077	
00:01:24.885	7024	7154	7075	4259	0	7075	
00:01:25.040	7021	7152	7073	4258	0	7073	
00:01:25.568	7039	7168	7090	4258	0	7090	
00:01:25.723	7040	7164	7089	4258	0	7089	
00:01:25.880	7041	7162	7087	4258	0	7087	
00:01:26.034	7035	7162	7085	4259	0	7085	
00:01:26.190	7033	7161	7084	4258	0	7084	
00:01:26.345	7028	7160	7081	4258	0	7081	
00:01:26.500	7030	7160	7081	4258	0	7081	
00:01:26.656	7029	7157	7081	4259	0	7081	
00:01:26.811	7025	7158	7079	4258	0	7079	
00:01:26.966	7028	7159	7079	4258	0	7079	
00:01:27.121	7026	7157	7079	4259	0	7079	
00:01:27.278	7019	7159	7077	4258	0	7077	
00:01:27.432	7026	7160	7076	4257	0	7076	
00:01:27.587	7028	7158	7076	4258	0	7076	
00:01:27.743	7023	7158	7075	4258	0	7075	
00:01:27.898	7018	7152	7073	4257	0	7073	
00:01:28.053	7020	7155	7071	4257	0	7071	
00:01:28.209	7017	7149	7069	4258	0	7069	
00:01:28.364	7017	7154	7068	4257	0	7068	
00:01:28.519	7013	7149	7067	4257	0	7067	
00:01:28.675	7017	7149	7067	4257	0	7067	
00:01:29.203	7026	7153	7073	4256	0	7073	
00:01:29.358	7022	7149	7072	4258	0	7072	
00:01:29.513	7021	7147	7069	4257	0	7069	
00:01:29.669	7018	7148	7068	4256	0	7068	
00:01:29.824	7010	7151	7065	4257	0	7065	
00:01:29.979	7011	7148	7065	4257	0	7065	
00:01:30.136	7008	7141	7062	4256	0	7062	
00:01:30.291	7001	7142	7059	4256	0	7059	
00:01:30.415	7009	7142	7060	4256	0	7060	
00:01:30.570	7010	7136	7058	4256	0	7058	
00:01:30.726	7007	7136	7057	4256	0	7057	
00:01:30.881	7001	7135	7055	4256	0	7055	
00:01:31.005	7002	7134	7052	4256	0	7052	
00:01:31.161	6997	7134	7052	4255	0	7052	
00:01:31.316	7000	7137	7051	4255	0	7051	
00:01:31.468	7001	7133	7050	4256	0	7050	
